boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,terminos_urbanismo,monto_max,tags,texto_bajado,pdf
1232,2026-07-23,2026-06-03,Disposición,DISP-2026-772-SI-DGHP,EX-2026-00199766- -SI-MDSI (trámite TESI 2026HABIL00002631) - LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InZoZjE1djJxNEU2Q3ptclpaV1JZWHc9PSIsInZhbHVlIjoiTzNHZ3huQWxnT0x0TmM2SWs2NE04djhobHRtdnhMUEdBOGIvaEVCeVJqV2dubWtudDZocVhGQWE0Z3NlQnNHeiIsIm1hYyI6IjE5ZjRjNmE1ODhhZTBkYWYxZWUwMWQyM2MxYjAzYjhiZjdmYTkwM2JmNGZlZTRkM2VlZTAwMWU2NTNkODRkOTAiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-03,Disposición,DISP-2026-773-SI-DGHP,EX-2026-00198881- -SI-MDSI (trámite TESI 2026HABIL00002757) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InI0dFhhaHFxQURFRXJSQWgrNDdHMkE9PSIsInZhbHVlIjoiaFNPdkk3TW5maHZySndyQi8wZDRyQ0MybDBsZnVFOWNXSTZuL0N1Ykl2RnczU2JJT1JhY1orc0hnMUsyTU9BdyIsIm1hYyI6IjE1NTQ4MGZiNDVkMjEwZWM2YmQ4MTg2ODRjMGQxYzE5NGYyZjAzYmNhODEyODZlM2UyNWI4OWNkY2RiOGI3YzgiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-03,Disposición,DISP-2026-774-SI-DGHP,EX-2026-00197968- -SI-MDSI (trámite TESI 2026HABIL00002802) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Im9TNVk4ckl5bTFMWndORTExZVdieUE9PSIsInZhbHVlIjoiRE82WHcxaFFtVnpQenlaZStDZkFzZmtqcWR3MmRMUzFkYU1yQXNyYTh3MStETGhoUi9OZGJtSURUSWFvcTJqaiIsIm1hYyI6ImRhY2Y0YjJmNjI5YzNiNDZlMzhlYjQ1ZDQ5ZGQ4NGExN2NkYTNjMDhmNWI1ZGE1NGE2YzdjM2U5ZjFlN2VhNmUiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-04,Decreto,DECRE-2026-615-SI-INTEN,"Expediente N° EX-2025-00240016-SI-SSRC - Eximir al “OBISPADO DE SAN ISIDRO” (CUIT N° 30-60990673-8) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",excepción,,Eximición | Tasas,si,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkZyaDRsRFFCdDgrOWZTZ1NEWnAyTkE9PSIsInZhbHVlIjoiekswM0ROQU1XUGhHVXdabTJwVHdTQzBTbzRGOXR0NzdZSnBEQjE5YVRtYUcveVUydEZJOW1SaFU1cXRjMHoxRSIsIm1hYyI6IjQyOWY1YmE5YWI3YmNiYWM5YTlkYjZlMjgyODEyNzMyYTM0ZDM4MTkyODRiNGUyMzBhNDczMzIxYzMyYjRhYTciLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-04,Decreto,DECRE-2026-611-SI-INTEN,Expediente N° EX-2026-00154718-SI-SSSAPU - Adjudicación Adquisición de “INSUMOS DE COAGULOMETRÍA Y HEMATOLOGÍA”.-,excepción,117920000.00,Adjudicación | Contratación Directa,si,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkJwQkhsakZGQStTSnJQR0tYRzRtN1E9PSIsInZhbHVlIjoieEFzcVQyU0R5UnRWdjU3Z2ZkZDgraGI1Z0VuZTJ6ejBDSzUyeFZEdTluOXdsWDl0SEJNMUI0ZS94RHpYN2QxWSIsIm1hYyI6ImNiNGNjOTQwNDJkYWU1NDI3NjQzOGU2ODYzNjhjMjIzYTMwNTY1NzAwZTcxNmU3Y2FmYmJjYjQ2YjY1MjVlNjciLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-04,Disposición,DISP-2026-777-SI-DGHP,EX-2026-00204240- -SI-MDSI (trámite TESI N° 2026HABIL00002513) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik53Qk5qcVFZQnRxd0VQSDFxdklWa3c9PSIsInZhbHVlIjoiVTFEalRGMHB1UU9YaWE1bFBXcXE0V2RaR1ZBUUJRcHRBUWdYRDNyY2RvN1o2Q3NEaTZ3aGFnSEhXLzNwMW9BRSIsIm1hYyI6IjVmOTgwN2VjNjUxYTBhYWNjOWZkYWY2Y2RiZGE5NjdkYTE1NmZmY2RjODgxYjljNTAzMjBlYjhlMzMyZGRkN2UiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-04,Disposición,DISP-2026-784-SI-DGHP,EX-2026-00202422- -SI-MDSI (trámite TESI N° 2026HABIL00002468) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IisxcVkyZDVWdTZrc0U1ckFpZTFGaEE9PSIsInZhbHVlIjoiTS9OYXNFRmNVN2p4QXBMY1RZLzIwTElKaituQ0NLSDZabmxUOElXQXRwM2VjdHhvYjR6Y1BZTk5vMUVVQnEzQyIsIm1hYyI6IjM4NzM0ZGUzZmNmMDQ2MjdhNWI3ZTJjNjhiMTY5ZTRmZWQ5YWFkYmFlN2Q4NGQ5NTA2N2I1NDNiM2YwNGFlNjciLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-04,Disposición,DISP-2026-786-SI-DGHP,EX-2026-00199609- -SI-MDSI (trámite TESI N° 2025HABIL00001461) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkRpUjNUKzJaclA0WE9RdVYzVWV0Wnc9PSIsInZhbHVlIjoiejl3U2ZSQ0hqSlBTaUhySm4yVm1qM0EwVXQ1d3NLdnFpdnNhcUlMRnpJK2tGc0wyVGlUVFRLMkRXTytBN05rWSIsIm1hYyI6ImUyZDE5NmQ4ODI0MzJlMjM2ZjZhZWQ1OTk5YWEzNTVhMzA4MGYxNmNkNDUwOGU3YTBjZDJiMWQ3MmY0NzJjNTkiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-04,Disposición,DISP-2026-788-SI-DGHP,"EX-2026-00181535- -SI-DHAB relacionado al EX-2026-00181535- -SI-DHAB, (trámite TESI N° 2025HABIL00000932) - Transmisión",zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IklTVlRPdmovYlRTVmhvMm1WSTBLSFE9PSIsInZhbHVlIjoiSUwyVisrdkNwcE51UnhBN2hIWTEzRDdUOEhUWWx6UFRjSUFaT3d6MnF3VloxdFQ1cndvQjdyWWZyUHRxMElvNSIsIm1hYyI6IjM4ZjliZjMxNWZmNTkyODEyYTMwY2QyYTcyNTYxMWRlMjVhYjFmMGIwZDMxMTc1OGRjMmM3YmVkN2QxYjYyNjMiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-05,Disposición,DISP-2026-792-SI-DGHP,EX-2026-00206130- -SI-MDSI (trámite TESI N° 2026HABIL00002527) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjI2cUNYT3dXTHV0NVVzUFNHZzdIaVE9PSIsInZhbHVlIjoiYXc3RjVXd2ViUEU5c0tZNDRBRjFpTkRqbmZUaThpVlZTSmUwVTB0ZHk3UEZCV3FWTGVrRi9JanhRenhMMFhRTyIsIm1hYyI6ImVlZDc3ZmI2ZDlmZmZjYTk3NTc2MGJiYTdjOTVjYzBlMjdlMjFjNTM4MzJkYzhkYTc3ZjcxNjBhZjNlOWMyNmMiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-05,Disposición,DISP-2026-793-SI-DGHP,EX-2026-00205999- -SI-MDSI (trámite TESI N° 2025HABIL00001867) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ijl3WUJ2cFBWckJ4a1NVc1JrSWdFa1E9PSIsInZhbHVlIjoiOFVwN2Mvb2ZUREFTbjM1VURTbElFQlFiK3dXeEV6S3RZaGtIeStmSFByZjBTRUQ0ZWFLdUpBbzY4aGhlczBkdiIsIm1hYyI6IjQyNDgxMzE5YzllNmQwNDk4YzhhMTA0MzIyM2FlYTk0NWFjOGNkNGFlYTEyN2Q4MzA5NzZkYTA1NjhmZDlkMmYiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-794-SI-DGHP,EX-2026-00201547- -SI-MDSI (trámite TESI N° 2025HABIL00001584) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkZJRkF4OCtlYkFOZVRlVHYwd0xJeFE9PSIsInZhbHVlIjoieUt5V3poSVdJRnJxTjhHTXhMZ2JhdzM3azZHWlVkY0RhbUlDaFhGL0Y3TUdST091d213UFFLRmJPUXltZjhCcyIsIm1hYyI6IjQwNTgyYTQyYjE4MGE4ZTVkNzY1ZjA4ZDdlNzdlNTg0NzdmYzM3MzNjNTc2NTVjNjM1NjRkNmVhMzEzZTNlMmYiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-795-SI-DGHP,EX-2026-00207470- -SI-MDSI (trámite TESI 2026HABIL00002575) - LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ijl5WmFQUmJob1dJaXR6alA5NG1mR1E9PSIsInZhbHVlIjoiY2FRekFveUpPUHBxSjhnY01jaGorQllNam1HRXNFYW5zQmJzN21LdEJYMWMxbXhERGcrempKblR2WmRHb2h1QSIsIm1hYyI6IjgyNTg3OWMxZmJiYzRhZTk0MzVhZDZjN2RiM2Y1YzAxYjEzMGFiYjkzZTc1NmE4OTM0NzMyODQ0N2E2NjE5MTYiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-796-SI-DGHP,"EX-2026-00175176- -SI-DHAB, vinculado al Expediente N° 1288-2016 - Transmisión",zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjJpYUpiaC9tcHJDNnFpRmU1Wmo4bXc9PSIsInZhbHVlIjoiencwUVFHVVp5czl6aUg2TVQ0RnVHM2QrSXYyUHZMWHRobmZveEFZYnNueFR1aWNIaUNJQVQyMnBVR0tkMmVNZSIsIm1hYyI6IjViZjkxOWQ1OTc3ZjBhMzQzYzZhYWEzZGFhNmUxNTlkNjBjNGJhYTA2NWQzZDM4YmRlNTIwMzJjNTdhNTA5Y2YiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-797-SI-DGHP,EX-2026-00208190- -SI-MDSI (trámite TESI 2026HABIL00002729) - HABILITACIÒN EXPRÈS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjNvSzMxRCtXaGtUbHhiQW1QUE9oVlE9PSIsInZhbHVlIjoiUUdseGRoam9DQzFsYUNSYThpdlhUcmsvRHZqNGFQU0daZVdSYmxUSDY2OVpEQjBnNVlRcnNURmR1Q3FVcmExSSIsIm1hYyI6ImM3NzQ0YmQ1MWQ3ZjI2NzgwNmMzMjZmNjFlNjI5NGY5NTMxOTRkMDkzYzY1N2I1ZGQ2ODM1MjMwMWRkYjc3MWYiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-798-SI-DGHP,EX-2026-00207824- -SI-MDSI (trámite TESI N° 2026HABIL00002725) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ii9aRXNEVENOR0UyRTF4K3ZzUnY2bFE9PSIsInZhbHVlIjoiMFhyRWVoaHcxeG9QZGxsWkpHZ3ZxODQ3YjIxdTByeERHUlB2cERPNVZibXZrdlJVZncvTjF6QkdrK05rWGVkVyIsIm1hYyI6ImQ3NzUzMGIzOWJkZGNmMWE1MDc4ZmQ2YWM0MWM5NjRkYjk5ZDBjOTZlYzcwODEwMTg2ZDU5ZTcwZGM0ODM4Y2IiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-800-SI-DGHP,EX-2026-00207458- -SI-MDSI (trámite TESI 2025HABIL00001766) - LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkR4N0hKaXNNaVlKaStPSjh2dE96anc9PSIsInZhbHVlIjoiSEl1WnVTQTZvVzBJY0pNcFVhV3I3RlVZd1FvUWZOTXJINFRSTWZBVWxwZE1uKzhWbU1SZ1hHQm1Cd2N0OEZLbCIsIm1hYyI6ImU4YWM4ODY3N2JjN2U4YWVhYzI3OTQ3N2EyNGU3YjU2N2M5MTFkZGYyNjVkZWZkMzBhNmEwNGZhOTI0NTQ4M2UiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-801-SI-DGHP,"EX-2026-00175573- -SI-DHAB, vinculado al Expediente 12276-1969 - Transmisión",zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlJpOVNHcWVIWkJjWmcxNjhRQ0JTbkE9PSIsInZhbHVlIjoiWXoxby8vN3BJOXdzV0prdit2Tlc4V0lvamtyazBobFljbjZScHh1aUlOTERTTW1iVnhBa3BGWHhkUG5BZEtCayIsIm1hYyI6ImE3NGE5ZGQ1NDMyNTliZjk0MDc1NmMyMmJlODQ4OGM4MjExNzE2Y2FkODBlNjBkMzhlYzA3NzM4ZjZkZDM2MDkiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-802-SI-DGHP,"EX-2026-00177766- -SI-DHAB, vinculado al Expediente 1034-2003 - Transmisión",zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InZLTTJwNW9PdEZtZ01nektpTGg2Ync9PSIsInZhbHVlIjoib2RIQWUvN1lnVzBmbmMzVmFyeXhwdFNtem5melgvbXpBUUJXc251RWVodzNSajVieUVyNlpWdG55b0VVd0pFSiIsIm1hYyI6IjBkZDMwYjE1ODA2MmE1NGFkZWIyYjU5OWY3OGIxMDM1MzkzYTM5N2YyYzBkYzhlZWJlMjllYTAyNWEyZTZlMmEiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-08,Disposición,DISP-2026-803-SI-DGHP,"EX-2026-00178631- -SI-DHAB, vinculado al Expediente 5950-1991 - Transmisión",zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImMwRzAwK2Z2MlNNb1EwR3pzMFlwa0E9PSIsInZhbHVlIjoiRmtnekZueVF1bW5NbHdCZlJUUkdSaWFMRVV6bElFRi84OFMweFVQSTg0djJuU1NDV2REZHEyelUyVFRKVjlzaiIsIm1hYyI6IjJlNTQ1ZjBkNDRlNmY0YmM4MTQwYzZlYTA4OGUwNDA5OTU3NWNiZTcxM2ZjMTY1Zjg3ZTMzMTAyZjE2MDI2MTYiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-09,Disposición,DISP-2026-804-SI-DGHP,EX-2026-00209665- -SI-MDSI (trámite TESI N° 2026HABIL00002715) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkxKT3ZyVHAxYlpraEhRRGY4cHhySXc9PSIsInZhbHVlIjoiSU1meCtwcU5uWGZaZXpVc1FBSGFoblBPZ2pnclZ1WUFVYVZib1E0UlF6Q1BpK1hTb3RsUHlzVU9hQmloaGNvciIsIm1hYyI6IjQxNTE4ZmQ1ODk2MWRhYWQ5YTJhZWViMmZmMmU5OWEyYjdkYWZhYzQ0MDcwZGIyZmE5ZjQyMGU5OWRlODE0NGEiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-09,Disposición,DISP-2026-805-SI-DGHP,EX-2026-00208857- -SI-MDSI (trámite TESI 2026HABIL00002472) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjRFQnZqZGQvVk45THFraEd2VFJSeXc9PSIsInZhbHVlIjoiYS9VdTgyRUxiL3dSaldiZzBOd2tERmhuRGQ0RTJOVXg5Tm9xMFNXaFUrck9DcDRoQmFYU3U3Rll6aGVTczFUcSIsIm1hYyI6Ijg2Y2NjY2Y1ZjNjM2MyYmY5YzM5MjE4ZTNkNzIwZjUzYWJhZDFkNzVjZmQ1YTUxNjQyMzE3OTVjNmIxODJjYjgiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-09,Disposición,DISP-2026-806-SI-DGHP,EX-2026-00210314- -SI-MDSI (trámite TESI 2026HABIL00002815) - LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkZuMUdqMUhMUmF2SzVwZjgzWjhSSlE9PSIsInZhbHVlIjoicUg5ZitEUVFLNUhwMmJ6Z1hvNFczU3RlWTZWSlZDb2JIWktQdks0R1lhN2FOaDRJY0R3Z1JFM29uSUxvay9PeiIsIm1hYyI6IjIxOGI4YzQ2ZTM0OGMzYzBjNjQ5NmEyOWYzNGIxMDZkZjA0YjBjZWM4ZDIyYzVlNDEzZGFkZDg2N2QzNjM1YzkiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Decreto,DECRE-2026-628-SI-INTEN,Expediente N° 4118/2025 y su acumulado por cuerda N° 3/2026 - Aprobación del Proyecto de “Urbanización Especial” Centro Comercial “Unicenter”.-,factibilidad | excepción | mayor altura/FOT/FOS | zonificación/C.O.U.,,Factibilidad,si,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImUvMGtKUGRjQm1JMWRRM2tTbkcvS0E9PSIsInZhbHVlIjoiQTV1SGNCMmxHaXFVMFBGVk5uV3FXc3hRQmFDWHB1TWZHT0xCMjVOaGRGSVNXQUVhRWF2akx6bWlkRU9DbUJDWiIsIm1hYyI6IjJhN2I4NjAzOTdhOTllM2JjODNlMTIyMWMwY2U0YmQ4ZjRkYzQwZTVhOWQ5ZGEwNWEyMjVmOGQ4MDI2NGRiZmEiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Disposición,DISP-2026-807-SI-DGHP,EX-2026-00211430- -SI-MDSI (trámite TESI N° 2026HABIL00002662) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlkxVyt6dUp6Sm4yQTl2Vm50dXkyS0E9PSIsInZhbHVlIjoiamNJQmtHVmFmRXpwcXhYc1J5UFlhYU1IbldzUXhaNW9YTS9VbDNsNkpDSHBNWUN3V1k2TUhocVJ2Qk9KSko3dCIsIm1hYyI6IjhjMjkwNjg0NWQ5NzQ3MzdiNDQ1NDBkNWVlNGE1ZDQyMWE1ZmI0MWY1NjM4ZjhhNGVjMDI3NzMxODA2OTRhODciLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Disposición,DISP-2026-810-SI-DGHP,EX-2026-00211690- -SI-MDSI (trámite TESI 2026HABIL00002571) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IktVc3orbHBCZXovN0xRNlQxV281bFE9PSIsInZhbHVlIjoiMzlyVlZMUnNTczU5M3dKc0NVb1Yvai9YN3Y4K2d1TklQUm9jdTFKb2YwbXhxTlIyK2EvY1h6bmFiS3JuVVlRViIsIm1hYyI6IjIwYTMwZTgwY2Y0ZTllOThmNGRlNmRlMmU2ZTNiZDQxZTdmNTkzOTgzY2JmMjExZjNmNDUyNzNiN2EyOTU1Y2MiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Disposición,DISP-2026-811-SI-DGHP,EX-2026-00211618- -SI-MDSI (trámite TESI 2026HABIL00002496) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlRNK2M2K2F3bkREUldXcWVoYzZGWnc9PSIsInZhbHVlIjoiZjQ2aHZoNkE1SGt4cERIVFlKWFVxSjNEQjVLa3hybmNkVjhweGhWQWhSaHprc3F6bkpRTkorUmhjeXFHTGpRTyIsIm1hYyI6Ijk4MTZlZmM1ZjYxN2JhMWM0ZDE4Y2U3N2E3MDMzZThiNTIyOGJhYWMyMzU2NDg5YjM0ODZjNDQ2ZDE2NmYwYTgiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Disposición,DISP-2026-812-SI-DGHP,EX-2026-00212400- -SI-MDSI (trámite TESI 2026HABIL00002699) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkhHdWZONGw2SXlRcWVQNmJhTFZKOHc9PSIsInZhbHVlIjoiRytNWTZTZDJUWWdoMGdrVjdwL0N5SFc5cmVCT2lQa0IwYXQrTkt0MHI4SkxtUE5VMjBkTjlpbDlWK3lhNy9OVCIsIm1hYyI6ImQwMzdmOWVkYmZjMDRiMWMwNmU4NjBjYmE5MDk3NjJkMTcxMDhjZWY1M2M5Y2MxOGIyYjlmMzE2NWNlZThiNWEiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Disposición,DISP-2026-813-SI-DGHP,EX-2026-00187874- -SI-MDSI (trámite TESI N° 2026HABIL00002833) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlY1RDRLWTB4VngrbXJmZDR4YTNoOXc9PSIsInZhbHVlIjoiTDF0ZUNtM0pKek03MlN5djZrY3pZNXl5Zk04NUFnSlRLZGZVSmZuSnJFZTQyZnY5OVZnQ29ZOTNVTjFCWmVLcyIsIm1hYyI6IjJhZjkwYWJjNThhYTY1YzlkMzFkM2MwOGRmNzMxNTIyYzUwOGVkZWM3NDVmOWYyODJiNDE4NGE1ZDhlMDA2NTMiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Disposición,DISP-2026-814-SI-DGHP,EX-2026-00203629- -SI-MDSI (trámite TESI N° 2026HABIL00002649) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InhhOUM5R205QXBQSXVUM2JYRW5mWkE9PSIsInZhbHVlIjoibFNUVHRvSHdGKzY5U2g2bTZHUjNYV3BDY2E4NE5MQ0xCZWhOdUNsNlc4VVQ3T0hmS25kY2pSSjBpbWNmNDhESyIsIm1hYyI6ImVlYjE5ZDgyNDA5ZDljMWM2NGFhNzYyNWFhNDczN2ZiMjIwNDRkNmI1NTIyYzE3MjZiZGNhMzU1NjlhM2VlNzAiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-10,Disposición,DISP-2026-815-SI-DGHP,EX-2026-00212640- -SI-MDSI (trámite TESI N° 2026HABIL00002657) - HABILITACIÓN LICENCIA,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImlHaFRHUTA4M0hSc2dtWXZyWTh1SHc9PSIsInZhbHVlIjoiNnRwbHRjR1ovVExzM08wYXQyanNFdkRsaU5xTWxmMjRBQzk4U21vVG5hKy83NjBkR2x4UjBhYXdnaWpsYkJacyIsIm1hYyI6IjZmMDQzY2M4OWM2NGZjN2IwOGE2YmMxZmI3ZGJhM2YzZTZlMzBmZmQxYjYzYjA5NjAwMTU3OGE3MzRmM2E2NzQiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-11,Disposición,DISP-2026-816-SI-DGHP,EX-2026-00214254- -SI-MDSI (trámite TESI N° 2026HABIL00002226) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImJsRHloSnQydGk3OTVwdm5WY3Z4ZVE9PSIsInZhbHVlIjoiWDRQTStzQVprendMUTZTSnFjak9ZRFovUGFMRGZMaXlYWjM5YW80M1I1R1UzVThZWnNQZ21QZGdEVjc1MEYxNiIsIm1hYyI6ImI2YmFkOTBhYTZhODRmMjdiNTEwODJlNzJhNGIzMTI1NzNlZDBkY2NhZGJhZjE3MDJlMDgwOTdkNWMxNWExMDEiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-11,Disposición,DISP-2026-817-SI-DGHP,EX-2026-00213984- -SI-MDSI (trámite TESI N° 2026HABIL00002750) - HABILITACIÓN EXPRÉS,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InBiY3FNcW9PcWVWNUhuVFBzM2NFT1E9PSIsInZhbHVlIjoiNm1FWlQ0WVBjTGF4SWdqNjc5VWJsbDNqYkxaTUE1ajlMVWVRR2sxZ0NWaWhxU2pRTVYzQTBxK2FIRGhicU9vbSIsIm1hYyI6ImQyZGJjODVlNTZhY2RjYmFhNDhkNjc0NjFiNmM3NTk5ZDU5ZDJhODVkMzdhYTJkM2JlOGQ3Mzc5NTczNjVjMjMiLCJ0YWciOiIifQ==
1232,2026-07-23,2026-06-11,Disposición,DISP-2026-818-SI-DGHP,EX-2026-00207283- -SI-DGHP (tramite TESI N° 2025HABIL00001033) - Transmisión,zonificación/C.O.U.,,Autorización | Actividad Económica,no,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InVqUzlFYjFESHVEWFFjN3Y5ektCS2c9PSIsInZhbHVlIjoiVVZrZEs2bDdpcythNGUyZmZwSUk4QUNUd3o4V29SV0JJVU1yRVFNcWxJY0lHRFBiVlNwTnoyRnFtbXp1bWJERCIsIm1hYyI6ImNiMmUyNTkxZTA1MTQwMGYzYTJhZTA3YjI3Y2U1MTFiMjcyYmM2YWI0MTNmZWI2YjI5YjAyZjYxYjU3NGViODEiLCJ0YWciOiIifQ==
