fecha,tipo,numero,objeto,domicilio,localidad,es_san_isidro,monto_max,pdf
2017-09-25,DECRETO,2285,"ro.- Adjudícase a Carocielli Jorge Orlando, con domicilio en ************** Formosa Nº 1852 de la Ciudad de Beccar, por el “SERVICIO DE LAVADO INTERIOR DE LOS VEHICULOS / UTILITARIOS MUNICIPALES ASIGN"," Formosa Nº 1852 de la Ciudad de Beccar, por el “SERVICIO DE LAVADO INTERIOR DE LOS VEHICULOS ",San Isidro,SI,446750.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-26,DECRETO,2286,"ro.- Adjudícase a VIA URBANA S.R.L., con domicilio en Alem Nº 265 ************** de la Ciudad de San Isidro, jurisdicción de este Partido, por el “SERVICIO DE TRASLADOS DE ALUMNOS DE DISTINTAS ESCUELA","Alem Nº 265 de la Ciudad de San Isidro, jurisdicción de este Partido, por el “SERVICIO DE TRASL",San Isidro,SI,656100.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-26,DECRETO,2304,"Adjudícase a CATALINA PRIMERA S.A., con domicilio en Sarmiento ************* N° 3.549, Piso PB, Depto. B de la Ciudad Autónoma de Buenos Aires, por el servicio de “ALQUILER DE HORAS DE MINICARGADORA”,","Sarmiento N° 3.549, Piso PB, Depto. B de la Ciudad Autónoma de Buenos Aires, por el servicio de",Ciudad Autónoma De Buenos Aires,NO,1070400.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-28,DECRETO,2319,"ro.- ADJUDICAR a BORGHI RODRIGO ALDO, con domicilio en ************** Hipólito Yrigoyen N° 2302 del Partido de San Fernando, la “PROVISIÓN DE REMERAS PARA EL EVENTO BOULOGNE CORRE”, por un monto total"," Hipólito Yrigoyen N° 2302 del Partido de San Fernando, la “PROVISIÓN DE REMERAS PARA EL EVENTO",San Fernando,NO,540000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-28,DECRETO,2330,"ro.- Adjudícase a CONSTRUCTORA SCOPECE S.A., con domicilio en ************** Carabobo N° 244, Piso 3 Dpto. D, de la Ciudad Autónoma de Buenos Aires, el servicio de “PROVISIÓN DE BALDOSON PULIDO”, por "," Carabobo N° 244, Piso 3 Dpto. D, de la Ciudad Autónoma de Buenos Aires, el servicio de “PROVISI",Ciudad Autónoma De Buenos Aires,NO,1179999.90,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-28,DECRETO,2331,"ro.- Adjudícase a Pinocci Cristian Javier, con domicilio en ************** Tres de Febrero Nº 1221, Partido de San Fernando, para el servicio de “PROVISION Y COLOCACION DE PUERTA METALICA Y CONSTRUCCI"," Tres de Febrero Nº 1221, Partido de San Fernando, para el servicio de “PROVISION Y COLOCACION D",San Fernando,NO,738120.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-28,DECRETO,2332,"Adjudícase a las firmas que a continuación se detallan, los ítems que ************ rigieron la Licitación Privada Nro. 241/2017, referente a las “RESMAS DE PAPEL TAMAÑO OFICIO, CARTA, A4”; DISTRIBUIDO","El Cano Nº 5034, de la Ciudad Autónoma de Buenos Aires, por un monto total de PESOS CINCUENTA Y NUEVE MIL QUIN | Av. Fleming Nº 2111, de la Ciudad de ",San Isidro,SI,200850.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-28,DECRETO,2333,"ro.- Adjudícase a CONSTRUCCIONES OMI S.A., con domicilio en ************** Calle Nº 42 Nº 1.389, La Plata, para el servicio de “EJECUCION DE CAÑERIAS”, por un monto total de PESOS UN MILLON CIENTO SET"," Calle Nº 42 Nº 1.389, La Plata, para el servicio de “EJECUCION DE CAÑERIAS”, por un monto total",,SIN CLASIFICAR,1174653.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-28,DECRETO,2334,"ro.- Adjudícase a MW CONSTRUCCIONES S.A., con domicilio en ************** Viamonte Nº 1.464, Piso 5 Dpto. 28, de la Ciudad Autónoma de Buenos Aires, el servicio de “CONSTRUCCION DE DARSENAS PARA ESTAC"," Viamonte Nº 1.464, Piso 5 Dpto. 28, de la Ciudad Autónoma de Buenos Aires, el servicio de “CONS",Ciudad Autónoma De Buenos Aires,NO,1200000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-28,DECRETO,2335,"ro.- Adjudícase a CONSTRUSECO S.R.L., con domicilio en ************** Sánchez de Bustamante Nº 1.789, Piso 3, Dpto. B, de la Ciudad Autónoma de Buenos Aires, para el servicio de “AMPLIACION DE LA OFIC"," Sánchez de Bustamante Nº 1.789, Piso 3, Dpto. B, de la Ciudad Autónoma de Buenos Aires, para el",Ciudad Autónoma De Buenos Aires,NO,1198986.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-29,DECRETO,2337,"Adjudícase a PETROCCO HNOS. S.R.L., con domicilio en José ************* Ingenieros N° 3.118 de la Ciudad de Beccar, jurisdicción de este Partido, por el servicio de “TAREAS DE LIMPIEZA, DESOBSTRUCCIÓN","José Ingenieros N° 3.118 de la Ciudad de Beccar, jurisdicción de este Partido, por el servicio d",San Isidro,SI,1075000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-29,DECRETO,2350,"ro.- Adjudícase a OLSTRAN S.R.L., con domicilio en Francia Nº 1566 de ************** de San Isidro, jurisdicción de este Partido, por ”EL SERVICIO DE ACARREO DE VEHICULOS MAL ESTACIONADOS,SINIESTRADOS","Francia Nº 1566 de de San Isidro, jurisdicción de este Partido, por ”EL SERVICIO DE ACARREO DE",San Isidro,SI,5040000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-09-29,DECRETO,2354,"ro.- ADJUDICAR a COOPERATIVA DE TRABAJO PODER POPULAR ************** LTDA., con domicilio en Sargento Cabral Nº 1254 del Partido de San Fernando, el servicio de “PROVISIÓN DE MANO DE OBRA PARA LA REPA","Sargento Cabral Nº 1254 del Partido de San Fernando, el servicio de “PROVISIÓN DE MANO DE OBRA PARA LA REPARAC",San Fernando,NO,1175000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
29/09/2017,DECRETO,2365,de la Resolución SG-SIRUyT N° 601 de fecha 19 de agosto de 2015. Dar de baja de oficio a partir del 11 de marzo de 2015 a la actividad desarrollada en el comercio sito en la calle Marcos Paz N° 20/22 ,"la calle Entre Ríos N° 1336 de la ciudad de Martínez, jurisdicción de este Partido, a afectar el automotor hab",San Isidro,SI,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-987-2017-09-29.pdf
2017-10-17,DECRETO,2446,"ro.- Adjudícase a HINNY ALEJANDRO ANTONIO S Y A., con ************** domicilio en Mariano Moreno Nº 4.929, Caseros, la “REHABILITACION DE REDES DE DESAGÜES PLUVIALES” por un monto total de PESOS UN MI","Mariano Moreno Nº 4.929, Caseros, la “REHABILITACION DE REDES DE DESAGÜES PLUVIALES” por un monto total de PES",Pes,NO,1124343.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-18,DECRETO,2452,"Adjudícase a CONSTRUCCIONES OMI S.A., con domicilio en la ************* calle 42 N° 1389, La Plata, jurisdicción de este Partido, para la realización de “TRASLADO DE ARCHIVO DEL HOSPITAL MATERNO INFAN","la calle 42 N° 1389, La Plata, jurisdicción de este Partido, para la realización de “TRASLADO DE",,SIN CLASIFICAR,1165000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-18,DECRETO,2453,"Adjudícase a SILVA RICARDO ERNESTO, con domicilio en la calle ************* Estomba N° 1142, Adolfo Sourdeaux (Km. 30), para la “PROVISION DE LUMINARIAS CON COLOCACION EN DISTINTAS AREAS DE LOS HOSPIT","la calle Estomba N° 1142, Adolfo Sourdeaux (Km. 30), para la “PROVISION DE LUMINARIAS CON COLOCA",,SIN CLASIFICAR,1127069.55,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-18,DECRETO,2454,"Adjudícase a SOSA SANTIAGO EZEQUIEL, con domicilio en la calle ************* Juan B. Justo N° 2142, de la Ciudad de Beccar, jurisdicción de este Partido, para la provisión de “TRABAJOS DE ALBAÑILERIA,","la calle Juan B. Justo N° 2142, de la Ciudad de Beccar, jurisdicción de este Partido, para la pr",San Isidro,SI,449000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-24,DECRETO,2478,"ro.- Adjudicar a Ciudad Hospitalaria S. R. L., con domicilio en Victorino ************** de la Plaza (calle 97) 210 de la localidad de Villa Lynch, Partido de San Martín, la “PROVISION FISIOL.ISOT DE ","Victorino de la Plaza (calle 97) 210 de la localidad de Villa Lynch, Partido de San Martín, la",Villa Lynch,NO,1191970.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-24,DECRETO,2479,"ro.- ADJUDICAR a T.E. ILUMINA S. A., con domicilio en San Martín Nº ************** 916 de la localidad de Don Bosco Partido de Quilmes, para la provisión del servicio de “CAMIONETAS CON HIDROELEVADOR ","San Martín Nº 916 de la localidad de Don Bosco Partido de Quilmes, para la provisión del servic",Don Bosco Partido De Quilmes,NO,1140380.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-25,DECRETO,2504,"ro.- Adjudicar a Muñoz Carolina CUIT Nº 27-33470080-7, ************** con domicilio en Constitución Nº 2.497 localidad de Victoria, Partido de San Fernando, el servicio de “DESMONTE Y COLOCACION DE PI","Constitución Nº 2.497 localidad de Victoria, Partido de San Fernando, el servicio de “DESMONTE Y COLOCACION DE",Victoria,NO,591812.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-27,DECRETO,2518,"del Decreto adjudicatario; POR ello, en ejercicio de las facultades que le son propias, EL INTENDENTE MUNICIPAL DE SAN ISIDRO decreta: ARTÍCULO 1°.- Modifícase el artículo 1° del Decreto N° 2208 de fe","la calle Zuviría 4726, Ciudad Autónoma de Buenos Aires, la licitación Privada N° 29117 corresp",Buenos Aires,NO,1090760.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-31,DECRETO,2539,"Adjudicar a DIAZ FEDERICO con domicilio en Posadas N° 942, Dpto. ************* 1 de la ciudad de Beccar, la “PROVISIÓN DE MATERIALES VARIOS PARA TAREAS DE ALBAÑILERÍA”, por un importe de PESOS UN MILL","Posadas N° 942, Dpto. 1 de la ciudad de Beccar, la “PROVISIÓN DE MATERIALES VARIOS PARA TAREAS D",San Isidro,SI,1191494.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-31,DECRETO,2540,"ro.- ADJUDICAR a CONSTRUCCIONES MAWA S.A. - CUIT Nº ************** 30- 71435236-5-, con domicilio en Forest Nº 1312 – Piso 3° - de la C.A.B.A., el servicio de “PROVISIÓN DE MATERIALES Y MANO DE OBRA P","Forest Nº 1312 – Piso 3° - de la C.A.B.A., el servicio de “PROVISIÓN DE MATERIALES Y MANO DE OBRA PARA CONSTRU",C.A,NO,1106930.88,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-10-31,DECRETO,2541,"ro.- ADJUDICAR a Leandro Pablo López - CUIT Nº 23-18284370-9-, ************** con domicilio en Av. Andrés Rolón Nº 108 del Partido de San Isidro, el servicio de “PROVISIÓN Y COLOCACIÓN DE VIDRIOS DE S","Av. Andrés Rolón Nº 108 del Partido de San Isidro, el servicio de “PROVISIÓN Y COLOCACIÓN DE VIDRIOS DE SEGURI",San Isidro,SI,888346.80,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-989-2017-10-31.pdf
2017-11-23,DECRETO,2718,"Designar Inspector Técnico de la obra: “PROVISIÓN DE MANO DE ************* OBRA Y MATERIAES PARA ENCINTADO ASFÁLTICO EN DIFERENTES SECTORES DEL PARTIDO”, Sector 1: Plantel S.A.; Sector 2: Centro Const","la calle Brasil N° 230 de la ciudad de Beccar, jurisdicción de este Partido.- ARTÍCULO 2º.- El profesional des",San Isidro,SI,,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-991-2017-11-30.pdf
2017-11-23,DECRETO,2766,"ro.- ADJUDICAR a Patricia Alejandra Ferrari CUIT Nº 27-18148157-4, ************** con domicilio en J.M. Gutiérrez Nº 1.722, de la localidad de Claypole, Partido de Almirante Brown, para la contratació","J.M. Gutiérrez Nº 1.722, de la localidad de Claypole, Partido de Almirante Brown, para la contratación del ser",Claypole,NO,540000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-991-2017-11-30.pdf
2017-11-29,DECRETO,2784,"ADJUDICAR a la firma ADOX S.A., con domicilio en la calle Cerrito ************* N° 1225 del Partido de Ituzaingó, la Licitación Pública N° 13/2017, correspondiente a la contratación del “SERVICIO DE A","la calle Cerrito N° 1225 del Partido de Ituzaingó, la Licitación Pública N° 132017, correspondi",Ituzaingó,NO,318476.01,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-991-2017-11-30.pdf
2017-12-19,DECRETO,2955,"ro.- Adjudicar a CONSTRUCTORA SCOPECE S.A., con domicilio en ************** Av. Carabobo Nº 244 -Piso 3- Dpto. D- de la Ciudad Autónoma de Buenos Aires, el servicio de provisión de “MANO DE OBRA PARA "," Av. Carabobo Nº 244 -Piso 3- Dpto. D- de la Ciudad Autónoma de Buenos Aires, el servicio de pro",Ciudad Autónoma De Buenos Aires,NO,1034450.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
29/12/2017,DECRETO,2959,"ADJUDICAR a VIAL DEL NORTE S.A., con domicilio en la ************* calle Ricardo Rojas N° 1096 - Piso 1° - Dpto. A- del Partido de San Fernando, el servicio de “LEVANTAMIENTO Y RECOLOCACIÓN DE PAVIMEN","la calle Ricardo Rojas N° 1096 - Piso 1° - Dpto. A- del Partido de San Fernando, el servicio de",San Fernando,NO,1127400.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-21,DECRETO,2990,"ADJUDICAR a las firmas que a continuación se detallan, por los ************* montos que en cada caso se determinan, los renglones que rigieron la Licitación Pública Nro. 45/2017, referente a la “PROVI","Ituzaingó Nº 1831 de la ciudad de San Isidro, por un monto total de PESOS TRESCIENTOS OCHENTA Y OCHO MIL QUINI | Natalio Querido N° 2285 del Partido d",San Isidro,SI,7208017.60,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-21,DECRETO,2991,"ADJUDICAR a CONSTRUCTORA SCOPECE S.A., con domicilio en ************* la calle Carabobo N° 244 - Piso 3° - Dpto. D - de la Ciudad Autónoma de Buenos Aires, la “PROVISIÓN DE BALDOSÓN PULIDO” por un mon"," la calle Carabobo N° 244 - Piso 3° - Dpto. D - de la Ciudad Autónoma de Buenos Aires, la “PROVIS",Ciudad Autónoma De Buenos Aires,NO,1149999.90,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-21,DECRETO,2992,"ro.- DESESTIMAR las ofertas presentadas por los oferentes ************** PANNUNZIO PABLO HÉCTOR, CUIT N° 20-16844221-2, y POLLAROLO FEDERICO GUILLERMO, CUIT N° 20-29633885-1, atento no cumplimentar co","Marconi N° 334 del Partido de San Isidro, la “PROVISIÓN DE FRUTAS DE ESTACION PARA LAS COLONIAS 2018” por un m",San Isidro,SI,1100000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-21,DECRETO,2993,"ADJUDICAR a la empresa C&E CONSTRUCCIONES S.A., con ************* domicilio constituido en la calle Pedernera N° 1474 del Partido de San Isidro, la Licitación Pública N° 51/2017, referente a la “PROVI","la calle Pedernera N° 1474 del Partido de San Isidro, la Licitación Pública N° 512017, referente a la “PROVIS",San Isidro,SI,24183000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
29/12/2017,DECRETO,2994,"DESESTIMAR la oferta realizada por la firma NIPRO MEDICAL ************* CORPORATION por resultar la misma inadmisible, atento no dar cumplimiento a lo dispuesto por el artículo 16° del Pliego de Bases","Rosario Nº 2085 del Partido de San Isidro, por un monto total de PESOS SEIS MILLONES OCHOCIENTOS CINCUENTA Y C | Av. Rolón Nº 694 del Partido de San I",San Isidro,SI,6854125.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-26,DECRETO,3016,"ro.- ADJUDICAR a CHRISTIAN ANDRÉS MÓNACO, CUIT N° ************** 20-27777875-1, con domicilio en Castelli Nº 2274 de la ciudad de Martínez, jurisdicción de este Partido, la contratación del “SERVICIO ","Castelli Nº 2274 de la ciudad de Martínez, jurisdicción de este Partido, la contratación del “SERVICIO DE FUMI",San Isidro,SI,1109600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-26,DECRETO,3021,"ro.- ADJUDICAR a PITZIL S.A., CUIT Nº 30-71214968-6, con ************** domicilio en Tres de Febrero Nº 3442 - Dpto. PB 2- de la Ciudad Autónoma de Buenos Aires, la Licitación Privada N° 368/2017, ref","Tres de Febrero Nº 3442 - Dpto. PB 2- de la Ciudad Autónoma de Buenos Aires, la Licitación Privada N° 3682017",Ciudad Autónoma De Buenos Aires,NO,1200000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-26,DECRETO,3026,"ro.- ADJUDICAR a Eduardo Manuel TORREIRO, CUIT Nº ************** 20-08272616-1, con domicilio en José Ingenieros Nº 2485 de la ciudad de Beccar, jurisdicción de este Partido, la contratación del “SERV","José Ingenieros Nº 2485 de la ciudad de Beccar, jurisdicción de este Partido, la contratación del “SERVICIO DE",San Isidro,SI,597600.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-27,DECRETO,3039,"ADJUDICAR a ARGENTINA DE GASES S.A., con domicilio en la ************* calle Asunción N° 1599 de este Partido, la contratación del “SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LA RED DE DISTR","la calle Asunción N° 1599 de este Partido, la contratación del “SERVICIO DE MANTENIMIENTO PREVEN",,SIN CLASIFICAR,1111800.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2017-12-27,DECRETO,3053,"ADJUDICAR a DISTRIBUIDORA AGUANORT S.R.L., C.U.I.T. N° ************* 30-66182324-7, con domicilio en Emilio Mitre N° 8270 localidad de José León Suarez, Partido de General San Martín, la contratación ","Emilio Mitre N° 8270 localidad de José León Suarez, Partido de General San Martín, la contratación del “SERVIC",José León Suarez,NO,932256.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-993-2017-12-29.pdf
2018-01-26,DECRETO,115,"Adjudicar a RURAL CEMENTO S.A., con domicilio en Jacinto Díaz ************** 368, localidad de San Isidro, C.U.I.T. N° 30-70795609-3, la “PROVISION DE MANO DE OBRA PARA EJECUTAR TRABAJOS COMPLEMENTARI","Jacinto Díaz 368, localidad de San Isidro, C.U.I.T. N° 30-70795609-3, la “PROVISION DE MANO DE",San Isidro,SI,1100000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-995-2018-01-16.pdf
2018-01-26,DECRETO,138,"ro.- Adjudicar a “DEL BICENTENARIO”, C.U.I.T. N° 30-71093700-8, ************** con domicilio en Cardenal Copello Nº 2115, de la Ciudad de Beccar, el “ALQUILER DESTOCONADORA HIDRAULICA”, por un monto t","Cardenal Copello Nº 2115, de la Ciudad de Beccar, el “ALQUILER DESTOCONADORA HIDRAULICA”, por un monto total d",San Isidro,SI,1209000.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-995-2018-01-16.pdf
2018-01-26,DECRETO,140,"Adjudicar a VIAL DEL NORTE S.A., con domicilio en Ricardo Rojas ************* N° 1096 - Piso 1 - Dto. A del Partido de San Fernando, C.U.I.T. N° 30- 70755695-8, la provisión de “MANO DE OBRA PARA LA E","Ricardo Rojas N° 1096 - Piso 1 - Dto. A del Partido de San Fernando, C.U.I.T. N° 30- 70755695-8,",San Fernando,NO,1243300.00,https://boletines.sanisidro.gob.ar/uploads/boletin/Boletines-Oficiales-2a-quincena-995-2018-01-16.pdf
