boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,tags,pdf
#1213,30/12/2025,18/12/2025,Decreto,DECRE-2025-1560-SI-INTEN,Expediente N° EX-2025-00111497-SI-SDMEYA - Redeterminación de la Licitación Pública N° 17/2014 para la “CONTRATACIÓN DEL SERVICIO COMPLEMENTARIO DE HIGIENE URBANA PARA EL PARTIDO DE SAN ISIDRO”.,Mayores Costos | Licitación Pública,
#1213,30/12/2025,18/12/2025,Decreto,DECRE-2025-1561-SI-INTEN,"Expediente N° 2791/2025: Reintegrar a la Sra. Gloria Eugenia Gisela Bolgar (D.N.I. Nº 13.232.401) la suma abonada en demasía en concepto de Tasa de Alumbrado, Limpieza y Servicios Generales.-",Reintegro | Pago en Demasía,
#1213,30/12/2025,18/12/2025,Decreto,DECRE-2025-1566-SI-INTEN,"Expediente N° EX-2025-00144170-SI-SDMEYA - Redeterminación de Precios de la Licitación Privada N° 51/2024: “SERVICIO DE BARRIDO MANUAL, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS DEL PARTIDO DE SAN ISIDRO”.-",Mayores Costos | Licitación Privada,
#1213,30/12/2025,18/12/2025,Decreto,DECRE-2025-1567-SI-INTEN,"Expediente N° EX-2025-00140535-SI-SDMEYA - Redeterminación de Precios de la Licitación Privada N° 51/2024: “SERVICIO DE BARRIDO MANUAL, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS DEL PARTIDO DE SAN ISIDRO"".-",Mayores Costos | Licitación Privada,
#1213,30/12/2025,19/12/2025,Decreto,DECRE-2025-1568-SI-INTEN,"Expediente N° 11483-2004 - Eximir a la Sra. Soledad Esther Arturo (DNI N° 3.328.171) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1213,30/12/2025,26/12/2025,Decreto,DECRE-2025-1589-SI-INTEN,Expediente N° EX-2025-00200598-SI-SDMEYA - Redeterminación de precios del “SERVICIO DE HIGIENE URBANA” (Licitación Pública N° 17/2008) y los “SERVICIOS COMPLEMENTARIOS DE HIGIENE URBANA” (Licitación Pública N° 17/2014).-,Mayores Costos | Licitación Pública,
#1221,26/02/2026,06/01/2026,Decreto,DECRE-2026-4-SI-INTEN,"Expediente N° 2171/2006 - Eximir a la Sra. Lucylea Garrido Nunes (DNI N° 92.892.943) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1221,26/02/2026,07/01/2026,Decreto,DECRE-2026-14-SI-INTEN,"Expediente N° EX-2025-00273942-SI-SDMEYA - Eximir al Sr. Santiago Zorroaquín Nazar (DNI N° 26.348.130) y la Sra. Magdalena Roccatagliata (DNI N° 26.932.415) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1221,26/02/2026,08/01/2026,Decreto,DECRE-2026-18-SI-INTEN,"Expediente N° 14049-2008 (Cuerpo 3) - Eximir a la Sra. Karina Inés Chediex (DNI N° 23.193.947) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1221,26/02/2026,12/01/2026,Decreto,DECRE-2026-30-SI-INTEN,"Expediente N° EX-2025-00182651-SI-SDMEYA - Redeterminación de precios de la Licitación Pública N° 17/2014, referente a la “CONTRATACIÓN DEL SERVICIO COMPLEMENTARIO DE HIGIENE URBANA PARA EL PARTIDO DE SAN ISIDRO”.-",Mayores Costos | Licitación Pública,
#1221,26/02/2026,22/01/2026,Decreto,DECRE-2026-86-SI-INTEN,Expediente N° EX-2025-00265260-SI-SDMEYA - Redeterminaón de Precios de la Licitación Pública N° 17/2008 para la “CONTRATACIÓN DE LOS SERVICIOS DE HIGIENE URBANA EN TODO EL ÁMBITO DEL PARTIDO DE SAN ISIDRO”.-,Mayores Costos | Licitación Pública,
#1221,26/02/2026,27/01/2026,Decreto,DECRE-2026-113-SI-INTEN,"Expediente Nº 5342-2016 (Cuerpos 0 y 2) - Eximir a la Sra. Alicia Mabel Tapia (DNI N° 11.543.461) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1221,26/02/2026,27/01/2026,Decreto,DECRE-2026-114-SI-INTEN,"Expediente N° 1718/2025 - Eximir al Sr. Federico José Rivas (DNI N° 13.887.487) y a la Sra. Clara Odina Pacher (DNI N° 92.527.344) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1222,31/03/2026,02/02/2026,Decreto,DECRE-2026-146-SI-INTEN,"Expediente N° EX-2025-00149310-SI-SSRC - Eximir a la entidad A.P.A.C.I.L. ASOCIACIÓN DE PADRES PARA LA CAPACITACIÓN LABORAL, INTEGRACIÓN SOCIAL Y AYUDA MUTUA (CUIT N° 30-62866679-9) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1222,31/03/2026,03/02/2026,Decreto,DECRE-2026-147-SI-INTEN,"Expediente N° EX-2025-00141516-SI-SSRC - Eximir a la entidad “FUNDACIÓN ESCOLARES” (CUIT N° 30-62150350-9), del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales, para los períodos fiscales 2024 y 2025.-",Eximición | Tasas,
#1222,31/03/2026,03/02/2026,Decreto,DECRE-2026-148-SI-INTEN,"Expediente Nº 3253-2005 (Cuerpos 0 y 2) - Eximir al Sr. Guillermo Muñoz (DNI N° 4.414.470) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1222,31/03/2026,03/02/2026,Decreto,DECRE-2026-149-SI-INTEN,"Expediente Nº EX-2025-00132642-SI-SSRC - Eximir a la entidad “SERVICIO DE VOLUNTARIAS PARA HOSPITALES” (CUIT N° 30-54442498-6) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1222,31/03/2026,10/02/2026,Decreto,DECRE-2026-171-SI-INTEN,"Expediente N° EX-2025-00255163-SI-SSDS - Adjudicar el Concurso de Precios N° 131/2025, para la contratación del “SERVICIO DE LIMPIEZA Y DESOBSTRUCCIÓN DE CONDUCTOS PLUVIALES EN DIFERENTES SECTORES DEL PARTIDO DE SAN ISIDRO”.-",Adjudicación | Concurso de Precios,
#1222,31/03/2026,23/02/2026,Decreto,DECRE-2026-212-SI-INTEN,Expediente N° EX-2025-00159969-SI-DDS - Bonificación por Productividad Dirección General de Higiene Urbana.-,Bonificación,
#1222,31/03/2026,26/02/2026,Decreto,DECRE-2026-229-SI-INTEN,"Expediente N° 1782/2013 – Reintegro por pago en demasía – Tasa por Alumbrado, Limpieza y Servicios Generales – Victoria Taylor (DNI N° 5.248.428).-",Reintegro | Pago en Demasía,
#1222,31/03/2026,26/02/2026,Resolución firma conjunta,RESFC-2026-214-SI-SSRH,EX-2026-00088396-SI-DDS - Designar a los trabajadores del Barrido Villa Adelina dependiente de la Subsecretaría de Espacio Público.-,Designación | Personal,
#1223,28/04/2026,03/03/2026,Resolución firma conjunta,RESFC-2026-233-SI-SSRH,"EX-2026-00098355-SI-DDS - LSGS - SZUMIK, María Jimena - Legajo Nº63.458.-",Licencia | Personal,
#1223,28/04/2026,04/03/2026,Decreto,DECRE-2026-264-SI-INTEN,"Expediente N° EX-2025-00134621-SI-SSRC - Eximir a la entidad “CLUB VÉLEZ SARSFIELD DE MARTÍNEZ” (CUIT N° 30-66254980-7) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1223,28/04/2026,09/03/2026,Decreto,DECRE-2026-274-SI-INTEN,"EX-2025-00138370-SI-SSRC - Eximir a la entidad “FUNDACIÓN NOSOTROS” (CUIT N° 30-65047022-9) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1223,28/04/2026,09/03/2026,Decreto,DECRE-2026-275-SI-INTEN,"Expediente N° EX-2025-00124121-SI-SSRC - Eximir a la entidad “SOCIEDAD ITALIANA DE SOCORROS MUTUOS Y CULTURAL DANTE ALIGHIERI DE SAN ISIDRO” (CUIT N° 30-57022273-9) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,
#1223,28/04/2026,09/03/2026,Decreto,DECRE-2026-276-SI-INTEN,Expediente N° EX-2025-00300685-SI-SDMEYA - Redeterminación de Precios de la Licitación Pública N° 17/2014 para la “CONTRATACIÓN DEL SERVICIO COMPLEMENTARIO DE HIGIENE URBANA PARA EL PARTIDO DE SAN ISIDRO”.-,Redeterminación de Precios | Licitación Pública,
#1227,01/06/2026,16/03/2026,Resolución firma conjunta,RESFC-2026-283-SI-SSRH,"EX-2026-00100234-SI-DDS - ACEPTAR RENUNCIA - AUX LIMPIEZA - CALIGAROLI, Lucia - Legajo Nº77.353.-",Renuncia | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkJSbTErRldGeHQydkhqd09Pa0RqTlE9PSIsInZhbHVlIjoiSU1YN2hadnJnTWdXNWdBWW9VeDVIcWRna1hXZjVXcGFPM3UwZlh3MlNOZDA3QVEvckRFam9lMmNFT1RUVXJMRSIsIm1hYyI6IjQ3MWUzOTZjZmYwMDdlNWRmY2Y2YjIzMWMxMGNmMTA3MGQ2ZTZiNDU3ZGYyZWM0M2QyOTNhNDVlYTdjNTMyNzEiLCJ0YWciOiIifQ==
#1226,21/05/2026,25/03/2026,Decreto,DECRE-2026-334-SI-INTEN,"Expediente N° EX-2025-00257409-SI-SSDS - Adjudicación de la Licitación Privada N° 36/2025: “SERVICIO DE BARRIDO, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS POPULARES DEL PARTIDO DE SAN ISIDRO” .-",Adjudicación | Licitación Privada,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik10eGNvUkd2ME5PN0NtcWdEbnlFTEE9PSIsInZhbHVlIjoiMzE2SmZGc3YrS3h1ODVEZlFJYk9BRXByTjV6Ykg4ck9kMHE4VTJ6MURGditWVkRNREhweEZLekFubnExWnRYTSIsIm1hYyI6ImYyNDQ2ZWIyNzI1YmJlMTZjNDhkYWFmZGUxNjY3NDdlZWM1Zjg3M2Y3NGI2NjIxYjk1ZDNmYTk0M2EzNzU4MTYiLCJ0YWciOiIifQ==
#1227,01/06/2026,26/03/2026,Resolución firma conjunta,RESFC-2026-304-SI-SSRH,EX-2026-00122694-SI-DDS - Designar a los trabajadores de Limpieza bajo la orbita de la Secretaría de Ambiente y Espacio Público.-,Designación | Personal,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImIrb0VWb09XRjZ1VXh3VkVqd2FUYXc9PSIsInZhbHVlIjoidHBDZEhDYW5FTDFGekxVRzh4dmRjTkZ6MytQVHpjOVg4TzN2RlZGamtObnlDZ2lxczFxcno0aTkzelZWejA2cCIsIm1hYyI6IjYxNTE3Yjc4MWNjMjZmYWQwNTU2ZTI1YmVmOTQ3ZGY5MTIzNjI5MmZjZWIzMjFhMzk5M2Q3N2E2NjgxNDk1OTciLCJ0YWciOiIifQ==
#1227,01/06/2026,07/04/2026,Decreto,DECRE-2026-401-SI-INTEN,Expediente N° EX-2025-00300692-SI-SDMEYA - Redeterminación de precios del “SERVICIO DE HIGIENE URBANA” (Licitación Pública N° 17/2008) y los “SERVICIOS COMPLEMENTARIOS DE HIGIENE URBANA” (Licitación Pública N° 17/2014).-,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IldlQkhYV0tUSE50elc0MTRIQ0FKUEE9PSIsInZhbHVlIjoidGpMbXFRQndmdittQWlkbTJzRWF4UUlmeVkvbS9kVVlVUC9RVTVrM3hjc1VKbFVHSVJrVCt0NzRCVDV4RmczRiIsIm1hYyI6IjkyMzM4OGE0YjE4YzkzOTAzNWNkMzFlMWQyZTkwYmI0ZGRjYTc4MzdhMjNiMDFmZDNmNzA4NWVmYjg5OGMyYTIiLCJ0YWciOiIifQ==
#1227,01/06/2026,08/04/2026,Decreto,DECRE-2026-411-SI-INTEN,"EX-2026-00087165-SI-SDMEYA - Redeterminación de precios “RELEVAMIENTO, INSPECCIÓN Y LIMPIEZA DE LAS CONDUCCIONES Y ELEMENTOS DE CAPTACIÓN Y REGULACIÓN QUE CONSTITUYEN LAS REDES DE SANEAMIENTO HIDRÁULICO” (Licitación Pública N° 34/2023).-",,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ikdsd0creE5YYkhHamVXcCs5YkZpTnc9PSIsInZhbHVlIjoiR0FjT1hCSWxBUU1LMUlsYkJHTFVITnBWQW1WdUFnd000ckNiMktDTDJvbXU1eDRyQnp1SVJxTlQwMkRQS0htcSIsIm1hYyI6ImQxNTAwZTNlMDAzNTdlMzQ0NWNjOGIzNjQxYWFiZjc3YWY3ZGUxNDk1NDEyODQ3ZTljNjZkYTY1MGFjMzM3NDciLCJ0YWciOiIifQ==
#1230,06/07/2026,07/05/2026,Decreto,DECRE-2026-514-SI-INTEN,"Expediente N° EX-2025-00163625-SI-SSRC - Eximir a la entidad “CLUB SOCIAL Y DEPORTIVO AUSTRIA” (CUIT N° 30-70767326-1) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlIwMXZWOXRBUFIxcmYwUUdqL0Fycnc9PSIsInZhbHVlIjoieFF1cC9iWUk2RDl5NTl3RXVvYjdFL3ZVaFgrbFdISDl2b3A3bVZrdTQrQldBT0hqSmc2akdGcG14bWFSb0wydiIsIm1hYyI6ImNjZGI2MzQ1MmZjNTI2NWU0ZDM5NGMyZjA0OWQxYWY5Y2I5MGU0ZDZkNTBjMzRiYTAyNGYyMDQ5NzA0Y2FiMzgiLCJ0YWciOiIifQ==
#1230,06/07/2026,12/05/2026,Decreto,DECRE-2026-523-SI-INTEN,"Expediente N° EX-2025-00211828-SI-SSRC - Eximir a la entidad “OBISPADO DE SAN ISIDRO” (CUIT N° 30-60990673-8) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik1Ydm5Pa1l2c3EzSVVxdmcwQk82ZHc9PSIsInZhbHVlIjoiUk5TTDVuTlQwVkpBS3FBRzhvbVloZERXZ0FkdFhpbFdETEZiYXBiK2prb1k0SnZobGxGTk9ZLzlsbTJGR3VQVSIsIm1hYyI6ImU2NDk0MWFlMDFjZDAxY2I0ZTMwODUyMjMzZTlkYWMyNWZhNmZmOTkxOWIwNzY5MjI1YTU1OGE4Y2ZhZGQ0NzUiLCJ0YWciOiIifQ==
#1230,06/07/2026,14/05/2026,Decreto,DECRE-2026-541-SI-INTEN,"Expediente N° EX-2025-00134731-SI-SSRC - Eximir a la entidad “FUNDACIÓN BAJO BOULOGNE” (CUIT N° 30-71091313-3) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkhCZi9nbWExNXBLOW9pL3ljVUIwSlE9PSIsInZhbHVlIjoiRGJBdFpmbFVwVlRMUEp6Y01LeGtYR2I2WUFGUXVyWXhpR20wUlJlcURZTjFmV2cxelQvR1ArNTlRZUNGYXJUZSIsIm1hYyI6IjZhY2M2ZjFjZmJmMzViYzFhNzk1MDUxYzcyMjA4ZTE5YmUyNjE0ZmY2NzQ1MWViNTE3MzU5MDhiNGZlNzVhNzMiLCJ0YWciOiIifQ==
#1230,06/07/2026,14/05/2026,Decreto,DECRE-2026-552-SI-INTEN,"Expediente N° EX-2025-00225099-SI-SSRC - Eximir a la entidad “OBISPADO DE SAN ISIDRO” (CUIT N° 30-60990673-8) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkE2NG85QTJvSk8ySktoMzdNcHNMcXc9PSIsInZhbHVlIjoiSUFObHdrV294RlI0bU4rS0YrUEh5K1huVTlIQ1V3S1pmRkNYRnFJRTRZekxlQWk2Zm1Ka0RMTVVIVmlqK0NLYyIsIm1hYyI6IjlkODQ1ZTdlOWRmZjY1MjQ5MzcyZTY2MWY3MTU0NDBlZTlmMTM2MzgzMzYyMDE4ZGNlZDMzMGNlNjNiYjAxMTUiLCJ0YWciOiIifQ==
#1231,17/07/2026,19/05/2026,Decreto,DECRE-2026-567-SI-INTEN,"Expediente N° EX-2025-00150460-SI-SSRC - Eximir a la entidad “ASOCIACIÓN PARA EL FOMENTO DE LA CULTURA” (CUIT N° 30-51798150-4) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Imo2WVZTWEtZWHJydW9iM0dkb1UzQnc9PSIsInZhbHVlIjoiYURXdDNQZWhyblp4NzYxcWFRR1NJOGJwVXhweEZNNTZKa2RUZ2IxdGxPVGF0REhQOElpYVJ6VW1mcEcxYkV6YSIsIm1hYyI6ImUxODQzZDFhMTc1YmVmOTFjODRmOTA0MjM0YmY1ODVjZmY4NTU5MDZiYzg0YzhlMjg4Y2M0YmIxN2ViOWYyNmYiLCJ0YWciOiIifQ==
#1231,17/07/2026,26/05/2026,Decreto,DECRE-2026-593-SI-INTEN,"EX-2025-00169587-SI-SSRC - Eximir a la entidad “FEDERACIÓN DE CÍRCULOS CATÓLICOS OBREROS” (CUIT N° 30-50225129-1) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InVRVGxmU25ncnQ5NWU4ZHBITnZXVnc9PSIsInZhbHVlIjoiUkkwckdyMWwyOTFIcEE4VGN2aWZyYUFvR0M1bTEydWFmMGJhN2RJQXJJY3NOZzRzMUJ0cituMk9iRGZ6U01zdSIsIm1hYyI6ImNmYWJiODAyZjg3NmI0N2UwM2Y2MGNhOTgxODUyOTZlNmJmZmMwMjYwYjYzMWRiZGU5M2Q0ZTFiZmM1ODhhN2IiLCJ0YWciOiIifQ==
#1231,17/07/2026,27/05/2026,Decreto,DECRE-2026-595-SI-INTEN,"Expediente N° EX-2025-00305926-SI-SDMEYA - Eximir a la Sra. Andrea Russo (DNI N° 24.229.564) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkEwRkYzVmwxbVNCdFZqeERJcVgvUXc9PSIsInZhbHVlIjoidUFXeld3THlKMmo2L3VZbktaaUdhNkpJdHh5eENYOTZHVHZGL3pxQmdUSzlJQ2xCTmJmQ2MzWjF0L29ueU9YUCIsIm1hYyI6IjFkNmY1ZTgwODlkNTk2ZDYwOGUxNTViMGUxYzI0MTEwZTViNjkzYjhjMjc0Y2U5MDE5MTg3YTc4MTVlOWYxNzQiLCJ0YWciOiIifQ==
#1231,17/07/2026,28/05/2026,Decreto,DECRE-2026-602-SI-INTEN,"Expediente N° EX-2026-00089315-SI-SDMEYA - Eximir a la Sra. Agustina Etchegaray (DNI N° 25.431.758) y al Sr. Agustín Herr (DNI N° 23.473.538), del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlN0Wk0yZDlXVHVtUk5WNTZ5djVDa3c9PSIsInZhbHVlIjoiUUpiMzIzNm5RRThNeEFPT3Y2UGtrNXM5dUt1dEUrMzBpWVZGaFhqT1lBdjhaSWlOR21jU2l1akJrcTBDV0o0YyIsIm1hYyI6Ijk2ZTI4ZWQwZmVjOTZmZjc5MjQzY2RhZmU2ZWY0MTU2NDY0ZDhjYjdhMzNhNTEzNjNlM2ZmM2EzM2NlMDlmMzUiLCJ0YWciOiIifQ==
#1232,23/07/2026,04/06/2026,Decreto,DECRE-2026-609-SI-INTEN,"Expediente N° EX-2026-00126181-SI-SDMEYA - Redeterminación de precios del “SERVICIO DE RECOLECCIÓN, TRANSPORTE, TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS PATOGÉNICOS Y RESIDUOS ESPECIALES” (Licitación Pública N° 55/2024).-",Mayores Costos | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Iit5UkNzb3RZdndaNWgzajdYOXkzR2c9PSIsInZhbHVlIjoibmZhUEdtc0lYRHVKeGNTQzJNdjJuTnZKcXJIdmdtbHVKQnFHbWp2WlZFZ0gxazNjUk9LRytZZUxXMlRJbzdqbSIsIm1hYyI6IjM2MzRlN2JmOWNkMGIyMDljNjU2MjA4MzMzNDkzMWMyOGE4NDg4MTcxZGE2MWYyN2FhOWIyNWRmMDQ0NmUzNzEiLCJ0YWciOiIifQ==
#1232,23/07/2026,04/06/2026,Decreto,DECRE-2026-615-SI-INTEN,"Expediente N° EX-2025-00240016-SI-SSRC - Eximir al “OBISPADO DE SAN ISIDRO” (CUIT N° 30-60990673-8) del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImoyMDNWZTFEUlZZbWprWmhzbGhuU3c9PSIsInZhbHVlIjoiekpYemFZZm9ENjBkU3ByVjZtVnA2SU1ncGhQL3FvUFNzQXZTSGlHb09Mb0VQT2JtZ3ZZRmFVY3ZuUnBYSXdndSIsIm1hYyI6IjQ3NTkyMWJlYjMxOWY0NDFjZmYyZDMxZGEzM2QzMTdkMjg2OGI1YzJlMmVhNGNkOTZhOWM1NWJhYzgyNWIzNzkiLCJ0YWciOiIifQ==
#1232,23/07/2026,04/06/2026,Decreto,DECRE-2026-617-SI-INTEN,"Expediente N° EX-2025-00281587-SI-SSDS - Adjudicación Licitación Pública Nº 67/2025. SERVICIO DE DESOBSTRUCCIÓN, LIMPIEZA Y MANTENIMIENTO DE REDES CLOACALES Y PLUVIALES”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImNSQWl6TVdieFZZaHpjWnM2OE9mU0E9PSIsInZhbHVlIjoiWXlkZDNlUEdUR0xGMW5uZFhwcFFGNW5sM3lVUzQ5Q2pVTTNJWUZpRDJidnZ4YW1SYmRkb1pMVitaM3lsajc5RSIsIm1hYyI6IjYzZTg1YjUyOGYzNWViMDVhY2E2MTc1Nzk2NWUxZjUzYjQ1OGUyYWVhY2IyMGM5MGM3MTU0Y2VhZmE1ZTVmZDciLCJ0YWciOiIifQ==
#1232,23/07/2026,12/06/2026,Decreto,DECRE-2026-639-SI-INTEN,Expediente N° EX-2026-00076385-SI-SDMEYA - Redeterminación de Precios la Licitación Pública N° 17/2008 para la “CONTRATACIÓN DE LOS SERVICIOS DE HIGIENE URBANA EN TODO EL ÁMBITO DEL PARTIDO DE SAN ISIDRO”.-,Mayores Costos | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjZ1REtMVlM5bE5KeTVDQmkramhaS3c9PSIsInZhbHVlIjoiV0lWVWVzQTlwQnFBcUVLNFJvT242REE3M1hpUmt5WVp1dEMzdHZaYnd5R1N4MG1CbDZzK3F1cEpKWmRUKzNiOSIsIm1hYyI6IjExOGVjMTViNDI4YzQ0NzczOTg5ZTVmODIxNTkxZjYwMTdmMTI5NDBhMTMxYTQ3YzlkNDM1Yjc3OGJjMWQ4ZTciLCJ0YWciOiIifQ==
#1233,03/08/2026,19/06/2026,Decreto,DECRE-2026-662-SI-INTEN,"Expediente N° 1241/1989 (Cuerpos 2 y 3) - Eximir al establecimiento educacional “Colegio Santa Isabel” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IkxrTlBNNVAzRXZQL3ZiQ1JZeWNzUWc9PSIsInZhbHVlIjoidVg4c1czODAzeHdaeXUzWER6Q2czazcwdWxEMnl0SVRQdkg0V0lnb3gzdXozSnpNSGhCU2d1clh3U3VpYzd1LyIsIm1hYyI6ImE5ZmU4Y2MyNWQyMjI5ZGNjOTJkOWY5NDg3ZGZlYTQxZWQwYmNhMDgxN2I5ZGRiMzQ5YjFhYmU4Nzg5MDg5YTUiLCJ0YWciOiIifQ==
#1233,03/08/2026,19/06/2026,Decreto,DECRE-2026-663-SI-INTEN,"Expediente N° 9135/2017 - Eximir al establecimiento educacional ""Colegio de Todos los Santos” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjdtVmtyVldaM3hqc3FuMUt1TXcxaXc9PSIsInZhbHVlIjoiTkY0Y2Yxc05NYXhzWEl1cmdnZEtLTENXOWk3cHVqSmFlWVp3M2Y2cEo5b3NQRU5XRXUrc3ZnVFArYmFYa2x0byIsIm1hYyI6IjYyYWExZTJkNjFlNmQ4MmM2MmFjODkwYTY2OGE4MzczYmRhZjE4NDBmNTUzMWJmMzk3MDk1MTg2NzMzNjA5MDMiLCJ0YWciOiIifQ==
#1233,03/08/2026,26/06/2026,Decreto,DECRE-2026-695-SI-INTEN,"Expediente N° 4373-1994 (Cuerpo 2) - Eximir al establecimiento educacional “La Casita de Blancanieves - Instituto Ceferino Namuncurá” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik1Sck9jbHoySnE0QkhQQWg1K1haZkE9PSIsInZhbHVlIjoiRGxvMktLYXp6TVo3cUM2aXJnU1lYRDZIUGRGSytHeXU4VWVvS0Y5akNZbHQvUkRlNWNHZmUzanZuV1BBK2t4MSIsIm1hYyI6IjJmZWM3NDc5NTE1ZWNkN2JmNDdhMzUxNzQzYTIzNjJiYzQ4MjEwYTZkYThhMWJkNWU2YWQ2OGY5NDlhNGQ2NmEiLCJ0YWciOiIifQ==
#1233,03/08/2026,29/06/2026,Decreto,DECRE-2026-701-SI-INTEN,"Expediente N° 4124/1990 (Cuerpos 2 y 3) - Eximir al establecimiento educacional “Instituto Santísima Trinidad” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Imp1NTN1NzRvWlZFUjRZa0t4TWl4SFE9PSIsInZhbHVlIjoia1psY2NRcEJNekZMQUdJUkhmWnNpZ2ZoUjBJVjhwZ1pzckx3d2FMRkk3bFNXODVSODFqR1U5aHlVNFg1cTVsbCIsIm1hYyI6IjcxMmRhMDkzNGE0N2JmOWI1MGE4MGMyNzczYjgzNjhkNGJmYWYyNDY4MjQzMzZlMmQyNDY4NDI3YzE3OWVhZTAiLCJ0YWciOiIifQ==
#1233,03/08/2026,29/06/2026,Decreto,DECRE-2026-705-SI-INTEN,"Expediente N° 979/1989 (Cuerpos 2, 3 y 4) - Eximir al establecimiento educacional “Instituto Cervantes” del pago de la Tasa por Alumbrado, Limpieza y Servicios Generales.-",Eximición | Tasas,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ii9SdlF1TUdCaVlGelBNc0ZQN0tpdUE9PSIsInZhbHVlIjoiejJqT0dFTlJlbkVUR29YSWdWV3BEUE9nK0NEbCtIVmdYdndXMG9MYW9MWGI1a1cwK2NWQ3pGcmozQk9LSEZ1bSIsIm1hYyI6Ijc1YzRhNTE0MWVlMmY3ZjFmMDhlYzE2Mjk1Y2FhNTI4NTcwYWM1MzEwZWFiMDMxM2FmNDhiOTI4ZjdmNWVjZTkiLCJ0YWciOiIifQ==
